Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
Et pourquoi ce gentleman se fût -il présenté au Reform - Club?,ce gentleman,présenté,Reform-Club,nsubj,conj,obl:arg,4,8,12,81160,81164,81168,"[3, 4]",[12],présenter,0,_,_,4197,1880,4198,['1'],[],['1'],[],['au reform - club'],['au reform - club'],['FAC'],True,True,True
Ses collègues ne l' y attendaient plus.,Ses collègues,attendaient,l',nsubj,root,obj,2,6,4,81171,81175,81173,"[1, 2]",[4],attendre,0,_,_,4198,1880,4199,"['1', '26']",['1'],"['1', '26']",[],[],[],[],True,False,False
Ses collègues ne l' y attendaient plus.,Ses collègues,attendaient,y,nsubj,root,iobj,2,6,5,81171,81175,81174,"[1, 2]",[5],attendre,0,_,_,4198,1880,4199,"['1', '26']",[],"['1', '26']",[],['y'],['y'],['FAC'],True,True,True
"Puisque, la veille au soir, à cette date fatale du samedi 21 décembre, à huit heures quarante - cinq, Phileas Fogg n' avait pas paru dans le salon du Reform - Club, son pari était perdu.",Phileas Fogg,paru,la veille au soir,nsubj,root,obl:mod,24,29,4,81201,81206,81181,"[24, 25]","[3, 4, 5, 6]",paraître,0,_,_,4199,1880,4200,['3'],[],['3'],[],[],[],[],True,False,False
"Puisque, la veille au soir, à cette date fatale du samedi 21 décembre, à huit heures quarante - cinq, Phileas Fogg n' avait pas paru dans le salon du Reform - Club, son pari était perdu.",Phileas Fogg,paru,à cette date fatale du samedi 21 décembre,nsubj,root,obl:mod,24,29,10,81201,81206,81187,"[24, 25]","[8, 9, 10, 11, 12, 13, 14, 15]",paraître,0,_,_,4199,1880,4200,['3'],[],['3'],[],[],[],[],True,False,False
"Puisque, la veille au soir, à cette date fatale du samedi 21 décembre, à huit heures quarante - cinq, Phileas Fogg n' avait pas paru dans le salon du Reform - Club, son pari était perdu.",Phileas Fogg,paru,à huit heures quarante-cinq,nsubj,root,obl:mod,24,29,19,81201,81206,81196,"[24, 25]","[17, 18, 19, 20, 21, 22]",paraître,0,_,_,4199,1880,4200,['3'],[],['3'],[],[],[],[],True,False,False
"Puisque, la veille au soir, à cette date fatale du samedi 21 décembre, à huit heures quarante - cinq, Phileas Fogg n' avait pas paru dans le salon du Reform - Club, son pari était perdu.",Phileas Fogg,paru,dans le salon du Reform-Club,nsubj,root,obl:arg,24,29,32,81201,81206,81209,"[24, 25]","[30, 31, 32, 33, 34, 35, 36]",paraître,0,_,_,4199,1880,4200,['3'],[],['3'],[],"['le salon du reform - club', 'du reform - club']","['le salon du reform - club', 'du reform - club']",['FAC'],True,True,True
"Puisque, la veille au soir, à cette date fatale du samedi 21 décembre, à huit heures quarante - cinq, Phileas Fogg n' avait pas paru dans le salon du Reform - Club, son pari était perdu.",son pari,perdu,NaN,nsubj:pass,advcl,NaN,39,41,,81216,81218,,"[38, 39]",[],perdre,29,_,_,4199,1880,4200,['3'],[],['3'],[],[],[],[],True,False,False
Il n' était même pas nécessaire qu' il allât chez son banquier pour y prendre cette somme de vingt mille livres.,il,allât,chez son banquier,nsubj,ccomp,obl:arg,8,9,12,81227,81228,81231,[8],"[10, 11, 12]",aller,6,_,_,4200,1880,4201,['3'],"['3', '569']","['3', '569']",[],[],[],[],True,False,False
Il n' était même pas nécessaire qu' il allât chez son banquier pour y prendre cette somme de vingt mille livres.,il,prendre,y,nsubj,advcl,iobj,8,15,14,81227,81234,81233,[8],[14],prendre,9,_,_,4200,1880,4201,['3'],[],['3'],[],[],[],[],True,False,False
Il n' était même pas nécessaire qu' il allât chez son banquier pour y prendre cette somme de vingt mille livres.,il,prendre,cette somme de vingt mille livres,nsubj,advcl,obj,8,15,17,81227,81234,81236,[8],"[16, 17, 18, 19, 20, 21]",prendre,9,_,_,4200,1880,4201,['3'],[],['3'],[],[],[],[],True,False,False
"Ses adversaires avaient entre les mains un chèque signé de lui, et il suffisait d' une simple écriture à passer chez Baring frères, pour que les vingt mille livres fussent portées à leur crédit.",Ses adversaires,avaient,entre les mains,nsubj,root,obl:arg,2,3,6,81243,81244,81247,"[1, 2]","[4, 5, 6]",avoir,0,_,_,4201,1880,4202,"['3', '26']",[],"['3', '26']",[],[],[],[],True,False,False
"Ses adversaires avaient entre les mains un chèque signé de lui, et il suffisait d' une simple écriture à passer chez Baring frères, pour que les vingt mille livres fussent portées à leur crédit.",Ses adversaires,avaient,un chèque,nsubj,root,obj,2,3,8,81243,81244,81249,"[1, 2]","[7, 8]",avoir,0,_,_,4201,1880,4202,"['3', '26']",[],"['3', '26']",[],[],[],[],True,False,False
"Ses adversaires avaient entre les mains un chèque signé de lui, et il suffisait d' une simple écriture à passer chez Baring frères, pour que les vingt mille livres fussent portées à leur crédit.",NaN,signé,de lui,NaN,acl,obl:arg,,9,11,,81250,81252,[],"[10, 11]",signer,8,_,_,4201,1880,4202,[],['3'],['3'],[],[],[],[],True,False,False
"Ses adversaires avaient entre les mains un chèque signé de lui, et il suffisait d' une simple écriture à passer chez Baring frères, pour que les vingt mille livres fussent portées à leur crédit.",Ses adversaires,suffisait,d'une simple écriture,nsubj,conj,obl:mod,2,15,19,81243,81256,81260,"[1, 2]","[16, 17, 18, 19]",suffire,3,_,_,4201,1880,4202,"['3', '26']",[],"['3', '26']",[],[],[],[],True,False,False
"Ses adversaires avaient entre les mains un chèque signé de lui, et il suffisait d' une simple écriture à passer chez Baring frères, pour que les vingt mille livres fussent portées à leur crédit.",NaN,passer,chez Baring frères,NaN,xcomp,obl:arg,,21,23,,81262,81264,[],"[22, 23, 24]",passer,15,Dpt au sens large,VERB,4201,1880,4202,[],['132'],['132'],[],[],[],[],True,False,False
"Ses adversaires avaient entre les mains un chèque signé de lui, et il suffisait d' une simple écriture à passer chez Baring frères, pour que les vingt mille livres fussent portées à leur crédit.",les vingt mille livres,portées,à leur crédit,nsubj:pass,advcl,obl:arg,31,33,36,81272,81274,81277,"[28, 29, 30, 31]","[34, 35, 36]",porter,3,_,_,4201,1880,4202,[],['132'],['132'],[],[],[],[],True,False,False
"Mr. Fogg n' avait donc pas à sortir, et il ne sortit pas.",Mr. Fogg,avait,NaN,nsubj,root,NaN,1,4,,81279,81282,,"[1, 2]",[],avoir,0,_,_,4202,1881,4203,['1'],[],['1'],[],[],[],[],True,False,False
"Mr. Fogg n' avait donc pas à sortir, et il ne sortit pas.",Mr. Fogg,sortir,NaN,nsubj,xcomp,NaN,1,8,,81279,81286,,"[1, 2]",[],sortir,4,Dpt au sens large,VERB,4202,1881,4203,['1'],[],['1'],[],[],[],[],True,False,False
"Mr. Fogg n' avait donc pas à sortir, et il ne sortit pas.",il,sortit,NaN,nsubj,conj,NaN,11,13,,81289,81291,,[11],[],sortir,4,_,_,4202,1881,4203,['1'],[],['1'],[],[],[],[],True,False,False
Il demeura dans sa chambre et mit ordre à ses affaires.,Il,demeura,dans sa chambre,nsubj,root,obl:arg,1,2,5,81294,81295,81298,[1],"[3, 4, 5]",demeurer,0,_,_,4203,1881,4204,['1'],['1'],['1'],[],['sa chambre'],['sa chambre'],['FAC'],True,True,True
Il demeura dans sa chambre et mit ordre à ses affaires.,Il,mit,ordre,nsubj,conj,obj,1,7,8,81294,81300,81301,[1],[8],mettre,2,_,_,4203,1881,4204,['1'],[],['1'],[],[],[],[],True,False,False
Il demeura dans sa chambre et mit ordre à ses affaires.,Il,mit,à ses affaires,nsubj,conj,obl:arg,1,7,11,81294,81300,81304,[1],"[9, 10, 11]",mettre,2,_,_,4203,1881,4204,['1'],['1'],['1'],[],[],[],[],True,False,False
Passepartout ne cessa de monter et de descendre l' escalier de la maison de Saville - row.,Passepartout,cessa,NaN,nsubj,root,NaN,1,3,,81306,81308,,[1],[],cesser,0,_,_,4204,1881,4205,['0'],[],['0'],[],[],[],[],True,False,False
Passepartout ne cessa de monter et de descendre l' escalier de la maison de Saville - row.,Passepartout,monter,NaN,nsubj,xcomp,NaN,1,5,,81306,81310,,[1],[],monter,3,Dpt au sens large,VERB,4204,1881,4205,['0'],[],['0'],[],[],[],[],True,False,False
Passepartout ne cessa de monter et de descendre l' escalier de la maison de Saville - row.,Passepartout,descendre,l'escalier de la maison de Saville-row,nsubj,conj,obj,1,8,10,81306,81313,81315,[1],"[9, 10, 11, 12, 13, 14, 15, 16, 17]",descendre,5,Dpt au sens large,VERB,4204,1881,4205,['0'],[],['0'],[],['la maison de saville - row'],['la maison de saville - row'],['FAC'],True,True,True
Les heures ne marchaient pas pour ce pauvre garçon.,Les heures,marchaient,pour ce pauvre garçon,nsubj,root,obl:mod,2,4,9,81325,81327,81332,"[1, 2]","[6, 7, 8, 9]",marcher,0,_,_,4205,1881,4206,[],['0'],['0'],[],[],[],[],True,False,False
"Il écoutait à la porte de la chambre de son maître, et, ce faisant, il ne pensait pas commettre la moindre indiscrétion!",Il,écoutait,à la porte de la chambre de son maître,nsubj,root,obl:mod,1,2,5,81334,81335,81338,[1],"[3, 4, 5, 6, 7, 8, 9, 10, 11]",écouter,0,_,_,4206,1881,4207,['0'],"['0', '1']","['0', '1']",[],[],[],[],True,False,False
"Il écoutait à la porte de la chambre de son maître, et, ce faisant, il ne pensait pas commettre la moindre indiscrétion!",NaN,faisant,NaN,NaN,fixed,NaN,,16,,,81349,,[],[],faire,15,_,_,4206,1881,4207,[],[],[],[],[],[],[],False,False,False
"Il écoutait à la porte de la chambre de son maître, et, ce faisant, il ne pensait pas commettre la moindre indiscrétion!",il,pensait,NaN,nsubj,conj,NaN,18,20,,81351,81353,,[18],[],penser,2,_,_,4206,1881,4207,['0'],[],['0'],[],[],[],[],True,False,False
"Il écoutait à la porte de la chambre de son maître, et, ce faisant, il ne pensait pas commettre la moindre indiscrétion!",il,commettre,la moindre indiscrétion,nsubj,xcomp,obj,18,22,25,81351,81355,81358,[18],"[23, 24, 25]",commettre,20,_,_,4206,1881,4207,['0'],[],['0'],[],[],[],[],True,False,False
"Il regardait par le trou de la serrure, et il s' imaginait avoir ce droit!",Il,regardait,par le trou de la serrure,nsubj,root,obl:mod,1,2,5,81360,81361,81364,[1],"[3, 4, 5, 6, 7, 8]",regarder,0,_,_,4207,1881,4208,['0'],[],['0'],[],[],[],[],True,False,False
"Il regardait par le trou de la serrure, et il s' imaginait avoir ce droit!",il,imaginait,s',nsubj,conj,expl:comp,11,13,12,81370,81372,81371,[11],[12],imaginer,2,_,_,4207,1881,4208,['0'],[],['0'],[],[],[],[],True,False,False
"Il regardait par le trou de la serrure, et il s' imaginait avoir ce droit!",il,avoir,ce droit,nsubj,xcomp,obj,11,14,16,81370,81373,81375,[11],"[15, 16]",avoir,13,_,_,4207,1881,4208,['0'],[],['0'],[],[],[],[],True,False,False
Passepartout redoutait à chaque instant quelque catastrophe.,Passepartout,redoutait,à chaque instant,nsubj,root,obl:mod,1,2,5,81377,81378,81381,[1],"[3, 4, 5]",redouter,0,_,_,4208,1881,4209,['0'],[],['0'],[],[],[],[],True,False,False
Passepartout redoutait à chaque instant quelque catastrophe.,Passepartout,redoutait,quelque catastrophe,nsubj,root,obj,1,2,7,81377,81378,81383,[1],"[6, 7]",redouter,0,_,_,4208,1881,4209,['0'],[],['0'],[],[],[],[],True,False,False
"Parfois, il songeait à Fix, mais un revirement s' était fait dans son esprit.",il,songeait,à Fix,nsubj,root,obl:arg,3,4,6,81387,81388,81390,[3],"[5, 6]",songer,0,_,_,4209,1881,4210,['0'],['2'],"['0', '2']",[],[],[],[],True,False,False
"Parfois, il songeait à Fix, mais un revirement s' était fait dans son esprit.",un revirement,fait,dans son esprit,nsubj,conj,obl:mod,10,13,16,81394,81397,81400,"[9, 10]","[14, 15, 16]",faire,4,_,_,4209,1881,4210,[],['0'],['0'],[],[],[],[],True,False,False
Il n' en voulait plus à l' inspecteur de police.,Il,voulait,en,nsubj,root,iobj,1,4,3,81402,81405,81404,[1],[3],vouloir,0,_,_,4210,1881,4211,['0'],[],['0'],[],[],[],[],True,False,False
Il n' en voulait plus à l' inspecteur de police.,Il,voulait,à l'inspecteur de police,nsubj,root,obl:arg,1,4,8,81402,81405,81409,[1],"[6, 7, 8, 9, 10]",vouloir,0,_,_,4210,1881,4211,['0'],['2'],"['0', '2']",[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",Fix,trompé,s',nsubj,advcl,expl:comp,1,4,2,81413,81416,81414,[1],[2],tromper,29,_,_,4211,1881,4212,['2'],[],['2'],[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",Fix,trompé,comme tout le monde,nsubj,advcl,obl:mod,1,4,8,81413,81416,81420,[1],"[5, 6, 7, 8]",tromper,29,_,_,4211,1881,4212,['2'],[],['2'],[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",Fix,trompé,à l'égard de Phileas Fogg,nsubj,advcl,obl:mod,1,4,11,81413,81416,81423,[1],"[9, 10, 11, 12, 13, 14]",tromper,29,_,_,4211,1881,4212,['2'],['3'],"['2', '3']",[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",NaN,filant,le,NaN,advcl,obj,,20,19,,81432,81431,[],[19],filer,24,_,_,4211,1881,4212,[],['3'],['3'],[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",Fix,arrêtant,l',nsubj,conj,obj,1,24,23,81413,81436,81435,[1],[23],arrêter,4,_,_,4211,1881,4212,['2'],['3'],"['2', '3']",[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",il,fait,que son devoir,nsubj,root,obj,26,29,32,81438,81441,81444,[26],"[30, 31, 32]",faire,0,_,_,4211,1881,4212,['2'],['2'],['2'],[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",il,fait,tandis que lui,nsubj,root,obl:mod,26,29,36,81438,81441,81448,[26],"[34, 35, 36]",faire,0,_,_,4211,1881,4212,['2'],['2'],['2'],[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",Cette pensée,accablait,l',nsubj,root,obj,39,41,40,81451,81453,81452,"[38, 39]",[40],accabler,0,_,_,4211,1881,4212,[],['2'],['2'],[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",il,tenait,se,nsubj,conj,expl:comp,44,46,45,81456,81458,81457,[44],[45],tenir,41,_,_,4211,1881,4212,['2'],[],['2'],[],[],[],[],True,False,False
"Fix s' était trompé comme tout le monde à l' égard de Phileas Fogg, et, en le filant, en l' arrêtant, il n' avait fait que son devoir, tandis que lui… Cette pensée l' accablait, et il se tenait pour le dernier des misérables.",il,tenait,pour le dernier des misérables,nsubj,conj,obl:arg,44,46,49,81456,81458,81461,[44],"[47, 48, 49, 50, 51]",tenir,41,_,_,4211,1881,4212,['2'],[],['2'],[],[],[],[],True,False,False
"Quand, enfin, Passepartout se trouvait trop malheureux d' être seul, il frappait à la porte de Mrs.",Passepartout,trouvait,se,nsubj,advcl,expl:comp,5,7,6,81469,81471,81470,[5],[6],trouver,15,_,_,4212,1882,4213,['0'],[],['0'],[],[],[],[],True,False,False
"Quand, enfin, Passepartout se trouvait trop malheureux d' être seul, il frappait à la porte de Mrs.",il,frappait,à la porte de Mrs,nsubj,root,obl:arg,14,15,18,81478,81479,81482,[14],"[16, 17, 18, 19, 20]",frapper,0,_,_,4212,1882,4213,['0'],['4'],"['0', '4']",[],[],[],[],True,False,False
"Aouda, il entrait dans sa chambre, il s' asseyait dans un coin sans mot dire, et il regardait la jeune femme toujours pensive.",il,entrait,Aouda,nsubj,root,obl:mod,3,4,1,81488,81489,81486,[3],[1],entrer,0,_,_,4213,1882,4214,['0'],['5'],"['0', '5']",[],[],[],[],True,False,False
"Aouda, il entrait dans sa chambre, il s' asseyait dans un coin sans mot dire, et il regardait la jeune femme toujours pensive.",il,entrait,dans sa chambre,nsubj,root,obl:arg,3,4,7,81488,81489,81492,[3],"[5, 6, 7]",entrer,0,_,_,4213,1882,4214,['0'],['4'],"['0', '4']",[],['sa chambre'],['sa chambre'],['FAC'],True,True,True
"Aouda, il entrait dans sa chambre, il s' asseyait dans un coin sans mot dire, et il regardait la jeune femme toujours pensive.",il,asseyait,s',nsubj,advcl,expl:comp,9,11,10,81494,81496,81495,[9],[10],asseoir,4,_,_,4213,1882,4214,['0'],[],['0'],[],[],[],[],True,False,False
"Aouda, il entrait dans sa chambre, il s' asseyait dans un coin sans mot dire, et il regardait la jeune femme toujours pensive.",il,asseyait,dans un coin,nsubj,advcl,obl:arg,9,11,14,81494,81496,81499,[9],"[12, 13, 14]",asseoir,4,_,_,4213,1882,4214,['0'],[],['0'],[],[],[],[],True,False,False
"Aouda, il entrait dans sa chambre, il s' asseyait dans un coin sans mot dire, et il regardait la jeune femme toujours pensive.",il,asseyait,sans mot,nsubj,advcl,obl:mod,9,11,16,81494,81496,81501,[9],"[15, 16]",asseoir,4,_,_,4213,1882,4214,['0'],[],['0'],[],[],[],[],True,False,False
"Aouda, il entrait dans sa chambre, il s' asseyait dans un coin sans mot dire, et il regardait la jeune femme toujours pensive.",NaN,dire,NaN,NaN,acl,NaN,,17,,,81502,,[],[],dire,16,_,_,4213,1882,4214,[],[],[],[],[],[],[],False,False,False
"Aouda, il entrait dans sa chambre, il s' asseyait dans un coin sans mot dire, et il regardait la jeune femme toujours pensive.",il,regardait,la jeune femme toujours pensive,nsubj,conj,obj,20,21,24,81505,81506,81509,[20],"[22, 23, 24, 25, 26]",regarder,11,_,_,4213,1882,4214,['0'],['5'],"['0', '5']",[],[],[],[],True,False,False
"Vers sept heures et demie du soir, Mr. Fogg fit demander à Mrs.",NaN,demander,Vers sept heures et demie du soir,NaN,root,obl:mod,,12,3,,81524,81515,[],"[1, 2, 3, 4, 5, 6, 7]",demander,0,_,_,4214,1883,4215,[],[],[],[],[],[],[],False,False,False
"Vers sept heures et demie du soir, Mr. Fogg fit demander à Mrs.",NaN,demander,à Mrs,NaN,root,obl:arg,,12,14,,81524,81526,[],"[13, 14]",demander,0,_,_,4214,1883,4215,[],['4'],['4'],[],[],[],[],True,False,False
"Aouda si elle pouvait le recevoir, et quelques instants après, la jeune femme et lui étaient seuls dans cette chambre.",elle,pouvait,NaN,nsubj,ccomp,NaN,3,4,,81530,81531,,[3],[],pouvoir,1,_,_,4215,1883,4216,['4'],[],['4'],[],[],[],[],True,False,False
"Aouda si elle pouvait le recevoir, et quelques instants après, la jeune femme et lui étaient seuls dans cette chambre.",elle,recevoir,le,nsubj,xcomp,obj,3,6,5,81530,81533,81532,[3],[5],recevoir,4,_,_,4215,1883,4216,['4'],['1'],"['4', '1']",[],[],[],[],True,False,False
"Phileas Fogg prit une chaise et s' assit près de la cheminée, en face de Mrs.",Phileas Fogg,prit,une chaise,nsubj,root,obj,1,3,5,81551,81553,81555,"[1, 2]","[4, 5]",prendre,0,_,_,4216,1884,4217,['3'],[],['3'],[],[],[],[],True,False,False
"Phileas Fogg prit une chaise et s' assit près de la cheminée, en face de Mrs.",Phileas Fogg,assit,s',nsubj,conj,expl:comp,1,8,7,81551,81558,81557,"[1, 2]",[7],asseoir,3,_,_,4216,1884,4217,['3'],[],['3'],[],[],[],[],True,False,False
"Phileas Fogg prit une chaise et s' assit près de la cheminée, en face de Mrs.",Phileas Fogg,assit,en face de Mrs,nsubj,conj,obl:mod,1,8,15,81551,81558,81565,"[1, 2]","[14, 15, 16, 17]",asseoir,3,_,_,4216,1884,4217,['3'],['4'],"['3', '4']",[],[],[],[],True,False,False
Son visage ne reflétait aucune émotion.,Son visage,reflétait,aucune émotion,nsubj,root,obj,2,4,6,81572,81574,81576,"[1, 2]","[5, 6]",refléter,0,_,_,4218,1884,4219,['3'],[],['3'],[],[],[],[],True,False,False
Il resta sans parler pendant cinq minutes.,Il,resta,pendant cinq minutes,nsubj,root,obl:mod,1,2,7,81595,81596,81601,[1],"[5, 6, 7]",rester,0,_,_,4221,1885,4222,['3'],[],['3'],[],[],[],[],True,False,False
Il resta sans parler pendant cinq minutes.,Il,parler,NaN,nsubj,xcomp,NaN,1,4,,81595,81598,,[1],[],parler,2,_,_,4221,1885,4222,['3'],[],['3'],[],[],[],[],True,False,False
Puis levant les yeux sur Mrs.,NaN,levant,les yeux,NaN,root,obj,,2,4,,81604,81606,[],"[3, 4]",lever,0,_,_,4222,1885,4223,[],[],[],[],[],[],[],False,False,False
Puis levant les yeux sur Mrs.,NaN,levant,sur Mrs,NaN,root,obl:arg,,2,6,,81604,81608,[],"[5, 6]",lever,0,_,_,4222,1885,4223,[],['4'],['4'],[],[],[],[],True,False,False
"«Madame, dit -il, me pardonnerez -vous de vous avoir amenée en Angleterre?",-il,dit,NaN,nsubj,dep,NaN,5,4,,81616,81615,,[5],[],dire,8,_,_,4224,1886,4225,['3'],[],['3'],[],[],[],[],True,False,False
"«Madame, dit -il, me pardonnerez -vous de vous avoir amenée en Angleterre?",Madame,pardonnerez,me,nsubj,ccomp,iobj,2,8,7,81613,81619,81618,[2],[7],pardonner,0,_,_,4224,1886,4225,['5'],['3'],"['5', '3']",[],[],[],[],True,False,False
"«Madame, dit -il, me pardonnerez -vous de vous avoir amenée en Angleterre?",Madame,pardonnerez,-vous,nsubj,ccomp,obj,2,8,9,81613,81619,81620,[2],[9],pardonner,0,_,_,4224,1886,4225,['5'],['5'],['5'],[],[],[],[],True,False,False
"«Madame, dit -il, me pardonnerez -vous de vous avoir amenée en Angleterre?",Madame,amenée,vous,nsubj,xcomp,obj,2,13,11,81613,81624,81622,[2],[11],amener,8,_,_,4224,1886,4225,['5'],['5'],['5'],[],[],[],[],True,False,False
"«Madame, dit -il, me pardonnerez -vous de vous avoir amenée en Angleterre?",Madame,amenée,en Angleterre,nsubj,xcomp,obl:arg,2,13,15,81613,81624,81626,[2],"[14, 15]",amener,8,_,_,4224,1886,4225,['5'],[],['5'],[],[],[],[],True,False,False
"- Moi, monsieur Fogg!… répondit Mrs.",Mrs,répondit,NaN,nsubj,parataxis,NaN,9,8,,81636,81635,,[9],[],répondre,2,_,_,4225,1887,4226,['4'],[],['4'],[],[],[],[],True,False,False
"Aouda, en comprimant les battements de son cœur.",NaN,comprimant,les battements de son cœur,NaN,advcl,obj,,4,6,,81641,81643,[],"[5, 6, 7, 8, 9]",comprimer,1,_,_,4226,1887,4227,[],['4'],['4'],[],[],[],[],True,False,False
"- Veuillez me permettre d' achever, reprit Mr. Fogg.",NaN,Veuillez,NaN,NaN,root,NaN,,2,,,81649,,[],[],vouloir,0,_,_,4227,1888,4228,[],[],[],[],[],[],[],False,False,False
"- Veuillez me permettre d' achever, reprit Mr. Fogg.",NaN,permettre,me,NaN,xcomp,iobj,,4,3,,81651,81650,[],[3],permettre,2,_,_,4227,1888,4228,[],['3'],['3'],[],[],[],[],True,False,False
"- Veuillez me permettre d' achever, reprit Mr. Fogg.",NaN,achever,NaN,NaN,xcomp,NaN,,6,,,81653,,[],[],achever,4,_,_,4227,1888,4228,[],[],[],[],[],[],[],False,False,False
"- Veuillez me permettre d' achever, reprit Mr. Fogg.",Mr. Fogg,reprit,NaN,nsubj,parataxis,NaN,9,8,,81656,81655,,"[9, 10]",[],reprendre,2,_,_,4227,1888,4228,['1'],[],['1'],[],[],[],[],True,False,False
"Lorsque j' eus la pensée de vous entraîner loin de cette contrée, devenue si dangereuse pour vous, j' étais riche, et je comptais mettre une partie de ma fortune à votre disposition.",j',eus,la pensée,nsubj,advcl,obj,2,3,5,81660,81661,81663,[2],"[4, 5]",avoir,22,_,_,4228,1888,4229,['3'],[],['3'],[],[],[],[],True,False,False
"Lorsque j' eus la pensée de vous entraîner loin de cette contrée, devenue si dangereuse pour vous, j' étais riche, et je comptais mettre une partie de ma fortune à votre disposition.",NaN,entraîner,vous,NaN,acl,iobj,,8,7,,81666,81665,[],[7],entraîner,5,_,_,4228,1888,4229,[],['5'],['5'],[],[],[],[],True,False,False
"Lorsque j' eus la pensée de vous entraîner loin de cette contrée, devenue si dangereuse pour vous, j' étais riche, et je comptais mettre une partie de ma fortune à votre disposition.",NaN,devenue,pour vous,NaN,acl,obl:mod,,14,18,,81672,81676,[],"[17, 18]",devenir,12,_,_,4228,1888,4229,[],['5'],['5'],[],[],[],[],True,False,False
"Lorsque j' eus la pensée de vous entraîner loin de cette contrée, devenue si dangereuse pour vous, j' étais riche, et je comptais mettre une partie de ma fortune à votre disposition.",je,comptais,NaN,nsubj,conj,NaN,25,26,,81683,81684,,[25],[],compter,22,_,_,4228,1888,4229,['3'],[],['3'],[],[],[],[],True,False,False
"Lorsque j' eus la pensée de vous entraîner loin de cette contrée, devenue si dangereuse pour vous, j' étais riche, et je comptais mettre une partie de ma fortune à votre disposition.",je,mettre,une partie de ma fortune,nsubj,xcomp,obj,25,27,29,81683,81685,81687,[25],"[28, 29, 30, 31, 32]",mettre,26,_,_,4228,1888,4229,['3'],['3'],['3'],[],[],[],[],True,False,False
"Lorsque j' eus la pensée de vous entraîner loin de cette contrée, devenue si dangereuse pour vous, j' étais riche, et je comptais mettre une partie de ma fortune à votre disposition.",je,mettre,à votre disposition,nsubj,xcomp,obl:arg,25,27,35,81683,81685,81693,[25],"[33, 34, 35]",mettre,26,_,_,4228,1888,4229,['3'],['5'],"['3', '5']",[],[],[],[],True,False,False
"Maintenant, je suis ruiné.",je,ruiné,NaN,nsubj:pass,root,NaN,3,5,,81705,81707,,[3],[],ruiner,0,_,_,4230,1888,4231,['3'],[],['3'],[],[],[],[],True,False,False
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",Je,sais,le,nsubj,dep,obj,2,4,3,81710,81712,81711,[2],[3],savoir,9,_,_,4231,1889,4232,['5'],[],['5'],[],[],[],[],True,False,False
