Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque,chapter
"L' Henrietta, quand elle ne pouvait s' élever à la lame, passait au travers, et son pont était balayé en grand, mais elle passait.",elle,passait,,nsubj,conj,,27.0,28,,76723.0,76724,,[27],[],passer,22,_,_,3922,1756,3923,[],[],[],[],[],[],[],False,False,False,
"Quelquefois aussi l' hélice émergeait, battant l' air de ses branches affolées, lorsqu' une montagne d' eau soulevait l' arrière hors des flots, mais le navire allait toujours de l' avant.",l'hélice,émergeait,,nsubj,root,,4.0,5,,76729.0,76730,,"[3, 4]",[],émerger,0,_,_,3923,1756,3924,[],[],[],[],[],[],[],False,False,False,
"Quelquefois aussi l' hélice émergeait, battant l' air de ses branches affolées, lorsqu' une montagne d' eau soulevait l' arrière hors des flots, mais le navire allait toujours de l' avant.",l'hélice,battant,l'air,nsubj,advcl,obj,4.0,7,9.0,76729.0,76732,76734.0,"[3, 4]","[8, 9]",battre,5,_,_,3923,1756,3924,[],[],[],[],[],[],[],False,False,False,
"Quelquefois aussi l' hélice émergeait, battant l' air de ses branches affolées, lorsqu' une montagne d' eau soulevait l' arrière hors des flots, mais le navire allait toujours de l' avant.",l'hélice,battant,de ses branches,nsubj,advcl,obl:arg,4.0,7,12.0,76729.0,76732,76737.0,"[3, 4]","[10, 11, 12]",battre,5,_,_,3923,1756,3924,[],[],[],[],[],[],[],False,False,False,
"Quelquefois aussi l' hélice émergeait, battant l' air de ses branches affolées, lorsqu' une montagne d' eau soulevait l' arrière hors des flots, mais le navire allait toujours de l' avant.",,affolées,,,acl,,,13,,,76738,,[],[],affoler,12,_,_,3923,1756,3924,[],[],[],[],[],[],[],False,False,False,
"Quelquefois aussi l' hélice émergeait, battant l' air de ses branches affolées, lorsqu' une montagne d' eau soulevait l' arrière hors des flots, mais le navire allait toujours de l' avant.",une montagne d'eau,soulevait,l'arrière,nsubj,advcl,obj,17.0,20,22.0,76742.0,76745,76747.0,"[16, 17, 18, 19]","[21, 22]",soulever,5,_,_,3923,1756,3924,[],[],[],[],[],[],[],False,False,False,
"Quelquefois aussi l' hélice émergeait, battant l' air de ses branches affolées, lorsqu' une montagne d' eau soulevait l' arrière hors des flots, mais le navire allait toujours de l' avant.",une montagne d'eau,soulevait,hors des flots,nsubj,advcl,obl:arg,17.0,20,25.0,76742.0,76745,76750.0,"[16, 17, 18, 19]","[23, 24, 25]",soulever,5,_,_,3923,1756,3924,[],[],[],[],[],[],[],False,False,False,
"Quelquefois aussi l' hélice émergeait, battant l' air de ses branches affolées, lorsqu' une montagne d' eau soulevait l' arrière hors des flots, mais le navire allait toujours de l' avant.",le navire,allait,de l'avant,nsubj,conj,obl:arg,29.0,30,34.0,76754.0,76755,76759.0,"[28, 29]","[32, 33, 34]",aller,5,_,_,3923,1756,3924,[],[],[],[],[],[],[],False,False,False,
Toutefois le vent ne fraîchit pas autant qu' on aurait pu le craindre.,le vent,fraîchit,autant,nsubj,root,obj,3.0,5,7.0,76763.0,76765,76767.0,"[2, 3]",[7],fraîchir,0,_,_,3924,1757,3925,[],[],[],[],[],[],[],False,False,False,
Toutefois le vent ne fraîchit pas autant qu' on aurait pu le craindre.,on,pu,,nsubj,ccomp,,9.0,11,,76769.0,76771,,[9],[],pouvoir,7,_,_,3924,1757,3925,[],[],[],[],[],[],[],False,False,False,
Toutefois le vent ne fraîchit pas autant qu' on aurait pu le craindre.,on,craindre,le,nsubj,xcomp,obj,9.0,13,12.0,76769.0,76773,76772.0,[9],[12],craindre,11,_,_,3924,1757,3925,[],[],[],[],[],[],[],False,False,False,
Ce ne fut pas un de ces ouragans qui passent avec une vitesse de quatre-vingt-dix milles à l' heure.,qui,passent,avec une vitesse de quatre-vingt-dix milles à l'heure,nsubj,acl:relcl,obl:mod,9.0,10,13.0,76783.0,76784,76787.0,[9],"[11, 12, 13, 14, 15, 16, 17, 18, 19]",passer,8,_,_,3925,1757,3926,[],[],[],[],[],[],[],False,False,False,
"Il se tint au grand frais, mais malheureusement il souffla avec obstination de la partie du sud-est et ne permit pas de faire de la toile.",Il,tint,se,nsubj,root,expl:comp,1.0,3,2.0,76795.0,76797,76796.0,[1],[2],tenir,0,_,_,3926,1757,3927,[],[],[],[],[],[],[],False,False,False,
"Il se tint au grand frais, mais malheureusement il souffla avec obstination de la partie du sud-est et ne permit pas de faire de la toile.",Il,tint,au grand frais,nsubj,root,obl:arg,1.0,3,6.0,76795.0,76797,76800.0,[1],"[4, 5, 6]",tenir,0,_,_,3926,1757,3927,[],[],[],[],[],[],[],False,False,False,
"Il se tint au grand frais, mais malheureusement il souffla avec obstination de la partie du sud-est et ne permit pas de faire de la toile.",il,souffla,avec obstination,nsubj,conj,obl:mod,10.0,11,13.0,76804.0,76805,76807.0,[10],"[12, 13]",souffler,3,_,_,3926,1757,3927,[],[],[],[],[],[],[],False,False,False,
"Il se tint au grand frais, mais malheureusement il souffla avec obstination de la partie du sud-est et ne permit pas de faire de la toile.",il,souffla,de la partie du sud-est,nsubj,conj,obl:arg,10.0,11,16.0,76804.0,76805,76810.0,[10],"[14, 15, 16, 17, 18]",souffler,3,_,_,3926,1757,3927,[],[],[],[],['du sud-est'],['du sud-est'],['LOC'],False,True,False,
"Il se tint au grand frais, mais malheureusement il souffla avec obstination de la partie du sud-est et ne permit pas de faire de la toile.",il,permit,,nsubj,conj,,10.0,21,,76804.0,76815,,[10],[],permettre,11,_,_,3926,1757,3927,[],[],[],[],[],[],[],False,False,False,
"Il se tint au grand frais, mais malheureusement il souffla avec obstination de la partie du sud-est et ne permit pas de faire de la toile.",,faire,de la toile,,xcomp,obj,,24,27.0,,76818,76821.0,[],"[25, 26, 27]",faire,21,_,_,3926,1757,3927,[],[],[],[],[],[],[],False,False,False,
"Et cependant, ainsi qu' on va le voir, il eût été bien utile de venir en aide à la vapeur!",on,va,,nsubj,advcl,,6.0,7,,76828.0,76829,,[6],[],aller,15,_,_,3927,1757,3928,[],[],[],[],[],[],[],False,False,False,
"Et cependant, ainsi qu' on va le voir, il eût été bien utile de venir en aide à la vapeur!",on,voir,le,nsubj,xcomp,obj,6.0,9,8.0,76828.0,76831,76830.0,[6],[8],voir,7,_,_,3927,1757,3928,[],[],[],[],[],[],[],False,False,False,
"Et cependant, ainsi qu' on va le voir, il eût été bien utile de venir en aide à la vapeur!",,venir,en aide,,dep,obl:arg,,17,19.0,,76839,76841.0,[],"[18, 19]",venir,15,Dpt au sens large,VERB,3927,1757,3928,[],[],[],[],[],[],[],False,False,False,
"Et cependant, ainsi qu' on va le voir, il eût été bien utile de venir en aide à la vapeur!",,venir,à la vapeur,,dep,obl:arg,,17,22.0,,76839,76844.0,[],"[20, 21, 22]",venir,15,Dpt au sens large,VERB,3927,1757,3928,[],[],[],[],[],[],[],False,False,False,
"Le 16 décembre, c' était le soixante quinzième jour écoulé depuis le départ de Londres.",,écoulé,depuis le départ de Londres,,acl,obl:mod,,11,14.0,,76856,76859.0,[],"[12, 13, 14, 15, 16]",écouler,10,le soixante quinzième jour écoulé,TIME,3928,1758,3929,[],[],[],[],[],[],[],False,False,False,
"En somme, l' Henrietta n' avait pas encore un retard inquiétant.",l'Henrietta,avait,En somme,nsubj,root,obl:mod,5.0,7,2.0,76867.0,76869,76864.0,"[4, 5]","[1, 2]",avoir,0,_,_,3929,1758,3930,[],[],[],[],[],[],[],False,False,False,
"En somme, l' Henrietta n' avait pas encore un retard inquiétant.",l'Henrietta,avait,un retard inquiétant,nsubj,root,obj,5.0,7,11.0,76867.0,76869,76873.0,"[4, 5]","[10, 11, 12]",avoir,0,_,_,3929,1758,3930,[],[],[],[],[],[],[],False,False,False,
"La moitié de la traversée était à peu près faite, et les plus mauvais parages avaient été franchis.",La moitié de la traversée,faite,,nsubj:pass,root,,2.0,10,,76877.0,76885,,"[1, 2, 3, 4, 5]",[],faire,0,_,_,3930,1758,3931,[],[],[],[],[],[],[],False,False,False,
"La moitié de la traversée était à peu près faite, et les plus mauvais parages avaient été franchis.",les plus mauvais parages,franchis,,nsubj:pass,conj,,16.0,19,,76891.0,76894,,"[13, 14, 15, 16]",[],franchir,10,_,_,3930,1758,3931,[],[],[],[],[],[],[],False,False,False,
"En été, on eût répondu du succès.",on,répondu,En été,nsubj,root,obl:mod,4.0,6,2.0,76899.0,76901,76897.0,[4],"[1, 2]",répondre,0,_,_,3931,1758,3932,[],[],[],[],[],[],[],False,False,False,
"En été, on eût répondu du succès.",on,répondu,du succès,nsubj,root,obl:arg,4.0,6,8.0,76899.0,76901,76903.0,[4],"[7, 8]",répondre,0,_,_,3931,1758,3932,[],[],[],[],[],[],[],False,False,False,
"En hiver, on était à la merci de la mauvaise saison.",on,était,En hiver,nsubj,root,obl:mod,4.0,5,2.0,76908.0,76909,76906.0,[4],"[1, 2]",être,0,_,_,3932,1758,3933,[],[],[],[],[],[],[],False,False,False,
Passepartout ne se prononçait pas.,Passepartout,prononçait,se,nsubj,root,expl:comp,1.0,4,3.0,76918.0,76921,76920.0,[1],[3],prononcer,0,_,_,3933,1758,3934,['0'],[],['0'],[],[],[],[],True,False,False,
"Au fond, il avait espoir, et, si le vent faisait défaut, du moins il comptait sur la vapeur.",il,avait,Au fond,nsubj,root,obl:mod,4.0,5,2.0,76927.0,76928,76925.0,[4],"[1, 2]",avoir,0,_,_,3934,1758,3935,['0'],[],['0'],[],[],[],[],True,False,False,
"Au fond, il avait espoir, et, si le vent faisait défaut, du moins il comptait sur la vapeur.",il,avait,espoir,nsubj,root,obj,4.0,5,6.0,76927.0,76928,76929.0,[4],[6],avoir,0,_,_,3934,1758,3935,['0'],[],['0'],[],[],[],[],True,False,False,
"Au fond, il avait espoir, et, si le vent faisait défaut, du moins il comptait sur la vapeur.",le vent,faisait,défaut,nsubj,advcl,obj,12.0,13,14.0,76935.0,76936,76937.0,"[11, 12]",[14],faire,19,_,_,3934,1758,3935,[],[],[],[],[],[],[],False,False,False,
"Au fond, il avait espoir, et, si le vent faisait défaut, du moins il comptait sur la vapeur.",il,comptait,sur la vapeur,nsubj,conj,obl:arg,18.0,19,22.0,76941.0,76942,76945.0,[18],"[20, 21, 22]",compter,5,_,_,3934,1758,3935,['0'],[],['0'],[],[],[],[],True,False,False,
"Or, ce jour -là, le mécanicien étant monté sur le pont, rencontra Mr. Fogg et s' entretint assez vivement avec lui.",,monté,sur le pont,,acl,obl:arg,,10,13.0,,76956,76959.0,[],"[11, 12, 13]",monter,8,_,_,3935,1759,3936,[],[],[],[],['le pont'],['le pont'],['FAC'],False,True,False,
"Or, ce jour -là, le mécanicien étant monté sur le pont, rencontra Mr. Fogg et s' entretint assez vivement avec lui.",le mécanicien,rencontra,ce jour,nsubj,conj,obl:mod,8.0,15,4.0,76954.0,76961,76950.0,"[7, 8]","[3, 4]",rencontrer,20,_,_,3935,1759,3936,['3'],[],['3'],[],[],[],[],True,False,False,
"Or, ce jour -là, le mécanicien étant monté sur le pont, rencontra Mr. Fogg et s' entretint assez vivement avec lui.",le mécanicien,rencontra,-là,nsubj,conj,obl:mod,8.0,15,5.0,76954.0,76961,76951.0,"[7, 8]",[5],rencontrer,20,_,_,3935,1759,3936,['3'],[],['3'],[],[],[],[],True,False,False,
"Or, ce jour -là, le mécanicien étant monté sur le pont, rencontra Mr. Fogg et s' entretint assez vivement avec lui.",le mécanicien,rencontra,Mr. Fogg,nsubj,conj,obj,8.0,15,16.0,76954.0,76961,76962.0,"[7, 8]","[16, 17]",rencontrer,20,_,_,3935,1759,3936,['3'],['1'],"['3', '1']",[],[],[],[],True,False,False,
"Or, ce jour -là, le mécanicien étant monté sur le pont, rencontra Mr. Fogg et s' entretint assez vivement avec lui.",le mécanicien,entretint,s',nsubj,conj,expl:comp,8.0,20,19.0,76954.0,76966,76965.0,"[7, 8]",[19],entretenir,15,_,_,3935,1759,3936,['3'],[],['3'],[],[],[],[],True,False,False,
"Or, ce jour -là, le mécanicien étant monté sur le pont, rencontra Mr. Fogg et s' entretint assez vivement avec lui.",le mécanicien,entretint,avec lui,nsubj,conj,obl:arg,8.0,20,24.0,76954.0,76966,76970.0,"[7, 8]","[23, 24]",entretenir,15,_,_,3935,1759,3936,['3'],['1'],"['3', '1']",[],[],[],[],True,False,False,
"Sans savoir pourquoi- par un pressentiment sans doute-, Passepartout éprouva comme une vague inquiétude.",,savoir,,,root,,,2,,,76973,,[],[],savoir,0,_,_,3936,1760,3937,[],[],[],[],[],[],[],False,False,False,
"Sans savoir pourquoi- par un pressentiment sans doute-, Passepartout éprouva comme une vague inquiétude.",Passepartout,éprouva,par un pressentiment sans doute,nsubj,ccomp,obl:mod,12.0,13,7.0,76983.0,76984,76978.0,[12],"[5, 6, 7, 8, 9]",éprouver,2,_,_,3936,1760,3937,['0'],[],['0'],[],[],[],[],True,False,False,
"Sans savoir pourquoi- par un pressentiment sans doute-, Passepartout éprouva comme une vague inquiétude.",Passepartout,éprouva,comme une vague inquiétude,nsubj,ccomp,obl:mod,12.0,13,17.0,76983.0,76984,76988.0,[12],"[14, 15, 16, 17]",éprouver,2,_,_,3936,1760,3937,['0'],[],['0'],[],[],[],[],True,False,False,
Il eût donné une de ses oreilles pour entendre de l' autre ce qui se disait là.,Il,donné,une de ses oreilles,nsubj,root,obj,1.0,3,4.0,76990.0,76992,76993.0,[1],"[4, 5, 6, 7]",donner,0,_,_,3937,1760,3938,['0'],['0'],['0'],[],[],[],[],True,False,False,
Il eût donné une de ses oreilles pour entendre de l' autre ce qui se disait là.,Il,entendre,de l'autre,nsubj,advcl,obl:arg,1.0,9,12.0,76990.0,76998,77001.0,[1],"[10, 11, 12]",entendre,3,_,_,3937,1760,3938,['0'],[],['0'],[],[],[],[],True,False,False,
Il eût donné une de ses oreilles pour entendre de l' autre ce qui se disait là.,Il,entendre,ce,nsubj,advcl,obj,1.0,9,13.0,76990.0,76998,77002.0,[1],[13],entendre,3,_,_,3937,1760,3938,['0'],[],['0'],[],[],[],[],True,False,False,
Il eût donné une de ses oreilles pour entendre de l' autre ce qui se disait là.,qui,disait,se,nsubj,acl:relcl,expl:comp,14.0,16,15.0,77003.0,77005,77004.0,[14],[15],dire,13,_,_,3937,1760,3938,[],[],[],[],[],[],[],False,False,False,
Il eût donné une de ses oreilles pour entendre de l' autre ce qui se disait là.,qui,disait,là,nsubj,acl:relcl,obl:arg,14.0,16,17.0,77003.0,77005,77006.0,[14],[17],dire,13,_,_,3937,1760,3938,[],[],[],[],[],[],[],False,False,False,
"Cependant, il put saisir quelques mots, ceux - ci entre autres, prononcés par son maître:",il,put,,nsubj,root,,3.0,4,,77010.0,77011,,[3],[],pouvoir,0,_,_,3938,1760,3939,['0'],[],['0'],[],[],[],[],True,False,False,
"Cependant, il put saisir quelques mots, ceux - ci entre autres, prononcés par son maître:",il,saisir,quelques mots ceux,nsubj,xcomp,obj,3.0,5,7.0,77010.0,77012,77014.0,[3],"[6, 7, 9]",saisir,4,_,_,3938,1760,3939,['0'],[],['0'],[],[],[],[],True,False,False,
"Cependant, il put saisir quelques mots, ceux - ci entre autres, prononcés par son maître:",,prononcés,par son maître,,acl,obl:agent,,15,18.0,,77022,77025.0,[],"[16, 17, 18]",prononcer,11,_,_,3938,1760,3939,[],"['0', '1']","['0', '1']",[],[],[],[],True,False,False,
«Vous êtes certain de ce que vous avancez?,vous,avancez,que,nsubj,acl:relcl,obj,8.0,9,7.0,77034.0,77035,77033.0,[8],[7],avancer,6,_,_,3939,1761,3940,['1'],[],['1'],[],[],[],[],True,False,False,
"- Certain, monsieur, répondit le mécanicien.",le mécanicien,répondit,,nsubj,root,,8.0,6,,77044.0,77042,,"[7, 8]",[],répondre,0,_,_,3940,1762,3941,['3'],[],['3'],[],[],[],[],True,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",nous,oubliez,,nsubj,advcl,,36.0,2,,77081.0,77047,,[36],[],oublier,39,_,_,3941,1762,3942,['51'],[],['51'],[],[],[],[],True,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",nous,chauffons,depuis notre départ,nsubj,ccomp,obl:mod,10.0,11,8.0,77055.0,77056,77053.0,[10],"[6, 7, 8]",chauffer,2,_,_,3941,1762,3942,['51'],['51'],['51'],[],[],[],[],True,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",nous,chauffons,avec tous nos fourneaux,nsubj,ccomp,obl:mod,10.0,11,15.0,77055.0,77056,77060.0,[10],"[12, 13, 14, 15]",chauffer,2,_,_,3941,1762,3942,['51'],['51'],['51'],[],[],[],[],True,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",,allumés,,,acl,,,16,,,77061,,[],[],allumer,15,_,_,3941,1762,3942,[],[],[],[],[],[],[],False,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",nous,avions,assez de charbon,nsubj,conj,obj,20.0,21,22.0,77065.0,77066,77067.0,[20],"[22, 23, 24]",avoir,2,_,_,3941,1762,3942,['51'],[],['51'],[],[],[],[],True,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",nous,aller,à petite vapeur de New York à Bordeaux,nsubj,advcl,obl:arg,20.0,26,29.0,77065.0,77071,77074.0,[20],"[27, 28, 29, 30, 31, 32, 33, 34]",aller,21,Dpt au sens large,VERB,3941,1762,3942,['51'],[],['51'],[],[],[],[],True,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",nous,avons,pas assez,nsubj,root,obj,36.0,39,41.0,77081.0,77084,77086.0,[36],"[40, 41]",avoir,0,_,_,3941,1762,3942,['51'],[],['51'],[],[],[],[],True,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",nous,aller,à toute vapeur de New York,nsubj,advcl,obl:arg,36.0,43,46.0,77081.0,77088,77091.0,[36],"[44, 45, 46, 47, 48, 49]",aller,39,Dpt au sens large,VERB,3941,1762,3942,['51'],[],['51'],[],[],[],[],True,False,False,
"N' oubliez pas que, depuis notre départ, nous chauffons avec tous nos fourneaux allumés, et si nous avions assez de charbon pour aller à petite vapeur de New York à Bordeaux, nous n' en avons pas assez pour aller à toute vapeur de New York à Liverpool!",nous,aller,à Liverpool,nsubj,advcl,obl:mod,36.0,43,51.0,77081.0,77088,77096.0,[36],"[50, 51]",aller,39,Dpt au sens large,VERB,3941,1762,3942,['51'],[],['51'],[],[],[],[],True,False,False,
"- J' aviserai», répondit Mr. Fogg.",J',aviserai,,nsubj,root,,2.0,3,,77099.0,77100,,[2],[],aviser,0,_,_,3942,1763,3943,['3'],[],['3'],[],[],[],[],True,False,False,
"- J' aviserai», répondit Mr. Fogg.",Mr. Fogg,répondit,,nsubj,parataxis,,7.0,6,,77104.0,77103,,"[7, 8]",[],répondre,3,_,_,3942,1763,3943,['1'],[],['1'],[],[],[],[],True,False,False,
Passepartout avait compris.,Passepartout,compris,,nsubj,root,,1.0,3,,77107.0,77109,,[1],[],comprendre,0,_,_,3943,1764,3944,['0'],[],['0'],[],[],[],[],True,False,False,
Il fut pris d' une inquiétude mortelle.,Il,pris,d'une inquiétude mortelle,nsubj:pass,root,obl:arg,1.0,3,6.0,77111.0,77113,77116.0,[1],"[4, 5, 6, 7]",prendre,0,_,_,3944,1764,3945,['0'],[],['0'],[],[],[],[],True,False,False,
Le charbon allait manquer!,Le charbon,allait,,nsubj,root,,2.0,3,,77120.0,77121,,"[1, 2]",[],aller,0,_,_,3945,1765,3946,[],[],[],[],[],[],[],False,False,False,
Le charbon allait manquer!,Le charbon,manquer,,nsubj,xcomp,,2.0,4,,77120.0,77122,,"[1, 2]",[],manquer,3,_,_,3945,1765,3946,[],[],[],[],[],[],[],False,False,False,
"«Ah! si mon maître pare celle -là, se dit -il, décidément ce sera un fameux homme!",mon maître,pare,celle -là,nsubj,advcl,obl:arg,6.0,7,9.0,77129.0,77130,77132.0,"[5, 6]","[8, 9]",parer,12,_,_,3946,1766,3947,"['0', '1']",[],"['0', '1']",[],[],[],[],True,False,False,
"«Ah! si mon maître pare celle -là, se dit -il, décidément ce sera un fameux homme!",-il,dit,se,nsubj,dep,expl:comp,13.0,12,11.0,77136.0,77135,77134.0,[13],[11],dire,20,_,_,3946,1766,3947,['0'],[],['0'],[],[],[],[],True,False,False,
"Et ayant rencontré Fix, il ne put s' empêcher de le mettre au courant de la situation.",il,rencontré,Fix,nsubj,advcl,obj,6.0,3,4.0,77151.0,77148,77149.0,[6],[4],rencontrer,8,_,_,3948,1767,3949,['0'],['2'],"['0', '2']",[],[],[],[],True,False,False,
"Et ayant rencontré Fix, il ne put s' empêcher de le mettre au courant de la situation.",il,put,,nsubj,root,,6.0,8,,77151.0,77153,,[6],[],pouvoir,0,_,_,3948,1767,3949,['0'],[],['0'],[],[],[],[],True,False,False,
"Et ayant rencontré Fix, il ne put s' empêcher de le mettre au courant de la situation.",il,empêcher,s',nsubj,xcomp,expl:comp,6.0,10,9.0,77151.0,77155,77154.0,[6],[9],empêcher,8,_,_,3948,1767,3949,['0'],[],['0'],[],[],[],[],True,False,False,
"Et ayant rencontré Fix, il ne put s' empêcher de le mettre au courant de la situation.",,mettre,le,,xcomp,obj,,13,12.0,,77158,77157.0,[],[12],mettre,10,_,_,3948,1767,3949,[],['2'],['2'],[],[],[],[],True,False,False,
"Et ayant rencontré Fix, il ne put s' empêcher de le mettre au courant de la situation.",,mettre,au courant de la situation,,xcomp,obl:arg,,13,15.0,,77158,77160.0,[],"[14, 15, 16, 17, 18]",mettre,10,_,_,3948,1767,3949,[],[],[],[],[],[],[],False,False,False,
"«Alors, lui répondit l' agent les dents serrées, vous croyez que nous allons à Liverpool!",l'agent,répondit,lui,nsubj,advcl,iobj,7.0,5,4.0,77171.0,77169,77168.0,"[6, 7]",[4],répondre,13,_,_,3949,1768,3950,['2'],['2'],['2'],[],[],[],[],True,False,False,
"«Alors, lui répondit l' agent les dents serrées, vous croyez que nous allons à Liverpool!",l'agent,répondit,les dents,nsubj,advcl,obl:mod,7.0,5,9.0,77171.0,77169,77173.0,"[6, 7]","[8, 9]",répondre,13,_,_,3949,1768,3950,['2'],[],['2'],[],[],[],[],True,False,False,
"«Alors, lui répondit l' agent les dents serrées, vous croyez que nous allons à Liverpool!",,serrées,,,acl,,,10,,,77174,,[],[],serrer,9,_,_,3949,1768,3950,[],[],[],[],[],[],[],False,False,False,
"«Alors, lui répondit l' agent les dents serrées, vous croyez que nous allons à Liverpool!",vous,croyez,,nsubj,root,,12.0,13,,77176.0,77177,,[12],[],croire,0,_,_,3949,1768,3950,['2'],[],['2'],[],[],[],[],True,False,False,
"«Alors, lui répondit l' agent les dents serrées, vous croyez que nous allons à Liverpool!",nous,allons,à Liverpool,nsubj,ccomp,obl:arg,15.0,16,18.0,77179.0,77180,77182.0,[15],"[17, 18]",aller,13,_,_,3949,1768,3950,['51'],[],['51'],[],[],[],[],True,False,False,
"» répondit l' inspecteur, qui s' en alla, haussant les épaules.",l'inspecteur,répondit,,nsubj,root,,4.0,2,,77193.0,77191,,"[3, 4]",[],répondre,0,_,_,3952,1770,3953,['2'],[],['2'],[],[],[],[],True,False,False,
"» répondit l' inspecteur, qui s' en alla, haussant les épaules.",qui,alla,s',nsubj,acl:relcl,expl:comp,6.0,9,7.0,77195.0,77198,77196.0,[6],[7],aller,4,_,_,3952,1770,3953,['2'],[],['2'],[],[],[],[],True,False,False,
"» répondit l' inspecteur, qui s' en alla, haussant les épaules.",qui,alla,en,nsubj,acl:relcl,expl:comp,6.0,9,8.0,77195.0,77198,77197.0,[6],[8],aller,4,_,_,3952,1770,3953,['2'],[],['2'],[],[],[],[],True,False,False,
"» répondit l' inspecteur, qui s' en alla, haussant les épaules.",qui,haussant,les épaules,nsubj,advcl,obj,6.0,11,13.0,77195.0,77200,77202.0,[6],"[12, 13]",hausser,9,_,_,3952,1770,3953,['2'],[],['2'],[],[],[],[],True,False,False,
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",,relever,le qualificatif,,acl,obj,,7,10.0,,77210,77213.0,[],"[9, 10]",relever,5,_,_,3953,1771,3954,[],[],[],[],[],[],[],False,False,False,
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",il,pouvait,d'ailleurs,nsubj,acl:relcl,obl:mod,13.0,15,17.0,77216.0,77218,77220.0,[13],"[16, 17]",pouvoir,10,_,_,3953,1771,3954,['0'],[],['0'],[],[],[],[],True,False,False,
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",il,comprendre,la vraie signification,nsubj,xcomp,obj,13.0,18,21.0,77216.0,77221,77224.0,[13],"[19, 20, 21]",comprendre,15,_,_,3953,1771,3954,['0'],[],['0'],[],[],[],[],True,False,False,
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",,dit,se,,root,expl:comp,,26,25.0,,77229,77228.0,[],[25],dire,0,_,_,3953,1771,3954,[],[],[],[],[],[],[],False,False,False,
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",l'infortuné Fix,devait,,nsubj,ccomp,,30.0,31,,77233.0,77234,,"[28, 29, 30]",[],devoir,26,_,_,3953,1771,3954,['2'],[],['2'],[],[],[],[],True,False,False,
